std,rms,p2p,zcr,speed,pwm,label
0.46865380001969204,0.4691467493411863,4.981396935777217,52.0,0.19083405182818025,130,gravel
0.4589779207215825,0.4596478910808893,4.361732345063657,44.0,0.2200544110147301,150,gravel
0.5588395858014142,0.5617609545541292,4.804919535224623,50.0,0.2200544110147301,150,gravel
0.5471188055138337,0.5505548391176488,4.061923424762496,57.0,0.2200544110147301,150,gravel
0.614878514734064,0.6155601759268847,6.040117241065497,57.0,0.2200544110147301,150,gravel
1.0676304867702364,1.0699463857815923,10.862058548556984,50.0,0.2200544110147301,150,gravel
1.0352409371274447,1.0352442724809336,12.321864979341699,50.0,0.2200544110147301,150,gravel
0.5922184194023703,0.5950094183570989,4.463653682130287,53.0,0.2200544110147301,150,gravel
0.49778425802694787,0.49786277710809057,5.512570862347444,53.0,0.2200544110147301,150,gravel
0.46175971208046657,0.4618838941413175,4.1359266203553,56.0,0.2200544110147301,150,gravel
0.5075699508379629,0.508143589910002,3.4297683987184477,47.0,0.2200544110147301,150,gravel
0.4220709368197922,0.42643565932580946,3.2367687639701224,44.0,0.2200544110147301,150,gravel
1.4704601831890167,1.4730632329636886,14.436670119053096,50.0,0.2200544110147301,150,gravel
1.4793779275020504,1.487486955298621,14.436670119053096,45.0,0.2200544110147301,150,gravel
0.4120014066544651,0.4128981185525978,3.698540992068507,49.0,0.2200544110147301,150,gravel
0.5479505642369676,0.5485130629668347,4.931075517030553,49.0,0.2200544110147301,150,gravel
0.5192291745371677,0.5194574540691796,4.877411380190071,52.0,0.2200544110147301,150,gravel
0.4802698188321869,0.4802864174221153,4.8814189000233945,49.0,0.2200544110147301,150,gravel
0.6073299524845267,0.6080269594898835,5.723788872077652,46.0,0.24215915516067466,165,gravel
0.4607659516185847,0.46076707257281274,4.1300371134242315,43.0,0.24215915516067466,165,gravel
0.5161594960166763,0.5163104974118036,4.103263512405167,45.0,0.24215915516067466,165,gravel
0.5415091740351342,0.5456537125879944,3.573442171506943,51.0,0.24215915516067466,165,gravel
0.9054966079548448,0.9067084814948224,10.621625250558527,55.0,0.24215915516067466,165,gravel
1.0441563048207427,1.0481211689304362,10.621625250558527,56.0,0.24215915516067466,165,gravel
0.737777285028324,0.7400021051585748,6.300129180445748,52.0,0.24215915516067466,165,gravel
0.5830125220277591,0.5864484672403237,4.923557075214991,47.0,0.24215915516067466,165,gravel
0.5545061238547432,0.5552905232199222,4.641178658220167,45.0,0.24215915516067466,165,gravel
0.5888155898526609,0.5917110611204793,5.93458839721203,42.0,0.24215915516067466,165,gravel
1.293580530761815,1.2936825168480628,15.068732511838707,37.0,0.24215915516067466,165,gravel
1.2142842327414358,1.2190294657858423,13.554110568262121,39.0,0.24215915516067466,165,gravel
0.4812445211858679,0.48388788319642245,4.258401182682029,49.0,0.24215915516067466,165,gravel
0.6121909281555167,0.6122144704089535,4.9216921048705,56.0,0.24215915516067466,165,gravel
0.7316861880074609,0.7332756486686085,6.924193286832311,47.0,0.24215915516067466,165,gravel
0.637005002249029,0.638956962945195,6.228597217906107,41.0,0.24215915516067466,165,gravel
0.4438038212623096,0.44812159111177724,2.4091989867957686,43.0,0.24215915516067466,165,gravel
